time,steer,l_steer,e,theta,speed,a,de,dtheta,X
49.326000,-0.042601,-0.042628,0.211235,-0.007054,14.245438,-2.551269,0.008011,0.002074,
49.346000,-0.042579,-0.042601,0.211418,-0.007015,14.233191,-2.558886,0.009155,0.001991,
49.366000,-0.042549,-0.042579,0.211525,-0.006978,14.245440,-2.548357,0.005341,0.001848,
49.386000,-0.042521,-0.042549,0.211609,-0.006945,14.233193,-2.555770,0.004196,0.001645,
49.406000,-0.042497,-0.042521,0.211716,-0.006912,14.245445,-2.545133,0.005341,0.001621,
49.426000,-0.042477,-0.042497,0.211845,-0.006881,14.233202,-2.552564,0.006484,0.001585,
49.446000,-0.042456,-0.042477,0.211945,-0.006852,14.245452,-2.542679,0.004959,0.001430,
49.466000,-0.042424,-0.042456,0.211929,-0.006829,14.233208,-2.550661,-0.000763,0.001168,
49.486000,-0.042407,-0.042424,0.212013,-0.006805,14.245458,-2.539122,0.004196,0.001192,
49.506000,-0.042392,-0.042407,0.212097,-0.006783,14.233214,-2.547469,0.004196,0.001109,
49.526000,-0.042383,-0.042392,0.212204,-0.006762,14.245463,-2.537543,0.005341,0.001037,
49.546000,-0.042381,-0.042383,0.212364,-0.006740,14.233220,-2.545972,0.008011,0.001073,
49.566000,-0.042364,-0.042381,0.212410,-0.006721,14.245467,-2.537235,0.002289,0.000966,
49.586000,-0.042341,-0.042364,0.212395,-0.006705,14.233224,-2.545622,-0.000763,0.000787,
49.606000,-0.042329,-0.042341,0.212448,-0.006689,14.245470,-2.534998,0.002670,0.000822,
49.626000,-0.042318,-0.042329,0.212502,-0.006674,14.233227,-2.543020,0.002670,0.000751,
49.646000,-0.042304,-0.042318,0.212524,-0.006660,14.245474,-2.533490,0.001144,0.000691,
49.666000,-0.042306,-0.042304,0.212654,-0.006645,14.233231,-2.541428,0.006485,0.000727,
49.686000,-0.042297,-0.042306,0.212700,-0.006632,14.245474,-2.532993,0.002289,0.000656,
49.706000,-0.042279,-0.042297,0.212654,-0.006624,14.233230,-2.541838,-0.002289,0.000429,
49.726000,-0.042267,-0.042279,0.212669,-0.006613,14.245472,-2.530360,0.000763,0.000548,
49.746000,-0.042254,-0.042267,0.212646,-0.006605,14.233229,-2.539288,-0.001145,0.000382,
49.766000,-0.042243,-0.042254,0.212654,-0.006596,14.245476,-2.529583,0.000381,0.000453,
49.786000,-0.042237,-0.042243,0.212669,-0.006589,14.233233,-2.538105,0.000763,0.000346,
49.806000,-0.042233,-0.042237,0.212700,-0.006582,14.245476,-2.528630,0.001526,0.000346,
49.826000,-0.042231,-0.042233,0.212746,-0.006575,14.233233,-2.537393,0.002289,0.000358,
49.846000,-0.042228,-0.042231,0.212776,-0.006569,14.245477,-2.528507,0.001526,0.000310,
49.866000,-0.042235,-0.042228,0.212883,-0.006561,14.233233,-2.537229,0.005341,0.000393,
49.886000,-0.042228,-0.042235,0.212891,-0.006554,14.245480,-2.529018,0.000381,0.000334,
49.906000,-0.042215,-0.042228,0.212830,-0.006552,14.233234,-2.538032,-0.003052,0.000131,
49.926000,-0.042207,-0.042215,0.212830,-0.006546,14.245480,-2.527217,0.000000,0.000310,
49.946000,-0.042197,-0.042207,0.212776,-0.006545,14.233236,-2.536309,-0.002670,0.000048,
49.966000,-0.042194,-0.042197,0.212791,-0.006541,14.245481,-2.525831,0.000763,0.000203,
49.986000,-0.042188,-0.042194,0.212753,-0.006540,14.233238,-2.535436,-0.001907,0.000024,
50.006000,-0.042185,-0.042188,0.212761,-0.006537,14.245485,-2.525609,0.000381,0.000143,
50.026000,-0.042183,-0.042185,0.212746,-0.006537,14.233242,-2.535084,-0.000763,0.000012,
50.046000,-0.042185,-0.042183,0.212769,-0.006536,14.245485,-2.525944,0.001144,0.000060,
50.066000,-0.042185,-0.042185,0.212769,-0.006536,14.233240,-2.534629,0.000000,0.000000,
50.086000,-0.042186,-0.042185,0.212791,-0.006534,14.245484,-2.526008,0.001145,0.000083,
50.106000,-0.042182,-0.042186,0.212769,-0.006534,14.233241,-2.535020,-0.001144,0.000024,
50.126000,-0.042186,-0.042182,0.212807,-0.006532,14.245485,-2.525702,0.001907,0.000083,
50.146000,-0.042182,-0.042186,0.212784,-0.006531,14.233239,-2.535064,-0.001144,0.000024,
50.166000,-0.042181,-0.042182,0.212791,-0.006530,14.245483,-2.525715,0.000381,0.000095,
50.186000,-0.042178,-0.042181,0.212776,-0.006529,14.233240,-2.534649,-0.000763,0.000012,
50.206000,-0.042178,-0.042178,0.212791,-0.006528,14.245484,-2.525448,0.000763,0.000083,
50.226000,-0.042173,-0.042178,0.212761,-0.006528,14.233240,-2.534769,-0.001526,0.000000,
50.246000,-0.042169,-0.042173,0.212746,-0.006526,14.245483,-2.525214,-0.000763,0.000060,
50.266000,-0.042165,-0.042169,0.212715,-0.006527,14.233242,-2.534229,-0.001526,-0.000024,
50.286000,-0.042166,-0.042165,0.212730,-0.006526,14.245486,-2.524713,0.000763,0.000060,
50.306000,-0.042165,-0.042166,0.212708,-0.006528,14.233243,-2.533971,-0.001144,-0.000119,
50.326000,-0.042165,-0.042165,0.212715,-0.006527,14.245485,-2.524402,0.000381,0.000072,
50.346000,-0.042161,-0.042165,0.212669,-0.006530,14.233245,-2.533941,-0.002289,-0.000155,
50.366000,-0.042167,-0.042161,0.212700,-0.006530,14.245486,-2.523991,0.001526,-0.000012,
50.386000,-0.042170,-0.042167,0.212715,-0.006531,14.233243,-2.533507,0.000763,-0.000036,
50.406000,-0.042170,-0.042170,0.212730,-0.006529,14.245487,-2.525193,0.000763,0.000095,
50.426000,-0.042178,-0.042170,0.212799,-0.006527,14.233245,-2.533920,0.003433,0.000107,
50.446000,-0.042176,-0.042178,0.212799,-0.006525,14.245488,-2.525918,0.000000,0.000072,
50.466000,-0.042177,-0.042176,0.212822,-0.006523,14.233244,-2.534570,0.001144,0.000107,
50.486000,-0.042176,-0.042177,0.212830,-0.006521,14.245487,-2.525769,0.000381,0.000083,
50.506000,-0.042180,-0.042176,0.212860,-0.006521,14.233245,-2.534643,0.001526,0.000036,
50.526000,-0.042181,-0.042180,0.212875,-0.006519,14.245487,-2.526125,0.000763,0.000083,
50.546000,-0.042174,-0.042181,0.212830,-0.006520,14.233243,-2.535322,-0.002289,-0.000036,
50.566000,-0.042174,-0.042174,0.212845,-0.006518,14.245484,-2.524821,0.000763,0.000107,
50.586000,-0.042169,-0.042174,0.212807,-0.006519,14.233242,-2.534379,-0.001908,-0.000048,
50.606000,-0.042171,-0.042169,0.212830,-0.006517,14.245484,-2.524576,0.001144,0.000072,
50.626000,-0.042175,-0.042171,0.212875,-0.006515,14.233244,-2.533776,0.002289,0.000107,
50.646000,-0.042174,-0.042175,0.212875,-0.006514,14.245488,-2.525518,0.000000,0.000048,
50.666000,-0.042175,-0.042174,0.212883,-0.006514,14.233245,-2.534615,0.000381,0.000024,
50.686000,-0.042174,-0.042175,0.212891,-0.006512,14.245487,-2.525457,0.000381,0.000095,
50.706000,-0.042170,-0.042174,0.212852,-0.006513,14.233244,-2.534577,-0.001907,-0.000083,
50.726000,-0.042167,-0.042170,0.212845,-0.006512,14.245487,-2.524800,-0.000381,0.000048,
50.746000,-0.042170,-0.042167,0.212883,-0.006510,14.233243,-2.533459,0.001908,0.000119,
50.766000,-0.042167,-0.042170,0.212875,-0.006509,14.245488,-2.525225,-0.000381,0.000072,
50.786000,-0.042167,-0.042167,0.212875,-0.006509,14.233243,-2.534098,0.000000,-0.000012,
50.806000,-0.042164,-0.042167,0.212868,-0.006507,14.245486,-2.525150,-0.000381,0.000072,
50.826000,-0.042162,-0.042164,0.212830,-0.006510,14.233243,-2.534103,-0.001907,-0.000143,
50.846000,-0.042160,-0.042162,0.212822,-0.006510,14.245485,-2.524315,-0.000381,0.000012,
50.866000,-0.042164,-0.042160,0.212852,-0.006509,14.233241,-2.533133,0.001526,0.000048,
50.886000,-0.042165,-0.042164,0.212860,-0.006509,14.245486,-2.524586,0.000381,0.000012,
50.906000,-0.042161,-0.042165,0.212822,-0.006511,14.233243,-2.534006,-0.001908,-0.000095,
50.926000,-0.042164,-0.042161,0.212837,-0.006511,14.245484,-2.523958,0.000763,0.000000,
50.946000,-0.042171,-0.042164,0.212891,-0.006510,14.233242,-2.533414,0.002670,0.000060,
50.966000,-0.042168,-0.042171,0.212883,-0.006508,14.245488,-2.525308,-0.000381,0.000060,
50.986000,-0.042169,-0.042168,0.212883,-0.006509,14.233244,-2.534141,0.000000,-0.000048,
51.006000,-0.042164,-0.042169,0.212860,-0.006508,14.245487,-2.524670,-0.001144,0.000083,
51.026000,-0.042164,-0.042164,0.212875,-0.006506,14.233244,-2.533441,0.000763,0.000060,
51.046000,-0.042161,-0.042164,0.212860,-0.006506,14.245487,-2.525002,-0.000763,0.000024,
51.066000,-0.042168,-0.042161,0.212891,-0.006507,14.233245,-2.533466,0.001526,-0.000072,
51.086000,-0.042169,-0.042168,0.212898,-0.006507,14.245487,-2.524624,0.000382,0.000024,
51.106000,-0.042170,-0.042169,0.212921,-0.006505,14.233244,-2.533891,0.001144,0.000083,
51.126000,-0.042167,-0.042170,0.212914,-0.006504,14.245487,-2.525406,-0.000381,0.000060,
51.146000,-0.042160,-0.042167,0.212852,-0.006506,14.233243,-2.534191,-0.003052,-0.000095,
51.166000,-0.042158,-0.042160,0.212837,-0.006506,14.245486,-2.524173,-0.000763,-0.000012,
51.186000,-0.042166,-0.042158,0.212891,-0.006505,14.233243,-2.533255,0.002670,0.000036,
51.206000,-0.042168,-0.042166,0.212914,-0.006505,14.245485,-2.524786,0.001144,0.000036,
51.226000,-0.042169,-0.042168,0.212906,-0.006506,14.233241,-2.533586,-0.000381,-0.000072,
51.246000,-0.042169,-0.042169,0.212914,-0.006505,14.245487,-2.525065,0.000382,0.000060,
51.266000,-0.042169,-0.042169,0.212914,-0.006505,14.233244,-2.534082,0.000000,-0.000024,
51.286000,-0.042164,-0.042169,0.212891,-0.006504,14.245486,-2.524637,-0.001144,0.000083,
51.306000,-0.042159,-0.042164,0.212875,-0.006502,14.233245,-2.533442,-0.000763,0.000095,
51.326000,-0.042153,-0.042159,0.212845,-0.006501,14.245487,-2.524302,-0.001526,0.000024,
51.346000,-0.042159,-0.042153,0.212860,-0.006504,14.233245,-2.532884,0.000763,-0.000119,
51.366000,-0.042161,-0.042159,0.212868,-0.006505,14.245488,-2.524547,0.000381,-0.000048,
51.386000,-0.042167,-0.042161,0.212891,-0.006506,14.233246,-2.533820,0.001144,-0.000083,
51.406000,-0.042172,-0.042167,0.212921,-0.006507,14.245487,-2.524384,0.001526,-0.000024,
51.426000,-0.042172,-0.042172,0.212929,-0.006506,14.233244,-2.534014,0.000381,0.000060,
51.446000,-0.042170,-0.042172,0.212936,-0.006503,14.245488,-2.524893,0.000381,0.000119,
51.466000,-0.042170,-0.042170,0.212936,-0.006503,14.233248,-2.533704,0.000000,0.000000,
51.486000,-0.042164,-0.042170,0.212906,-0.006502,14.245490,-2.525375,-0.001526,0.000060,
51.506000,-0.042162,-0.042164,0.212875,-0.006504,14.233247,-2.533740,-0.001526,-0.000107,
51.526000,-0.042157,-0.042162,0.212852,-0.006504,14.245489,-2.524269,-0.001144,0.000024,
51.546000,-0.042150,-0.042157,0.212791,-0.006505,14.233246,-2.533186,-0.003052,-0.000083,
51.566000,-0.042150,-0.042150,0.212776,-0.006507,14.245488,-2.523243,-0.000763,-0.000083,
51.586000,-0.042158,-0.042150,0.212822,-0.006508,14.233247,-2.532887,0.002289,-0.000060,
51.606000,-0.042167,-0.042158,0.212875,-0.006509,14.245488,-2.524225,0.002670,-0.000024,
51.626000,-0.042170,-0.042167,0.212898,-0.006508,14.233246,-2.533960,0.001144,0.000036,
51.646000,-0.042172,-0.042170,0.212929,-0.006506,14.245490,-2.524911,0.001526,0.000119,
51.666000,-0.042176,-0.042172,0.212952,-0.006506,14.233248,-2.534099,0.001144,0.000000,
51.686000,-0.042174,-0.042176,0.212959,-0.006504,14.245491,-2.525567,0.000381,0.000107,
51.706000,-0.042173,-0.042174,0.212959,-0.006503,14.233245,-2.534348,0.000000,0.000048,
51.726000,-0.042171,-0.042173,0.212967,-0.006500,14.245488,-2.525551,0.000381,0.000107,
51.746000,-0.042168,-0.042171,0.212952,-0.006500,14.233246,-2.534131,-0.000763,0.000048,
51.766000,-0.042164,-0.042168,0.212936,-0.006498,14.245481,-2.552665,-0.000763,0.000072,
51.786000,-0.042140,-0.042164,0.212921,-0.006482,14.233145,-2.584608,-0.000763,0.000822,
51.806000,-0.042080,-0.042140,0.212875,-0.006440,14.245214,-2.578665,-0.002289,0.002062,
51.826000,-0.042007,-0.042080,0.212845,-0.006387,14.232717,-2.578341,-0.001526,0.002694,
51.846000,-0.041930,-0.042007,0.212814,-0.006330,14.244722,-2.554480,-0.001526,0.002837,
51.866000,-0.040949,-0.041930,0.212769,-0.005565,14.232095,-2.543750,-0.002289,0.038244,
51.886000,-0.036301,-0.040949,0.212007,-0.002010,14.244155,-2.441278,-0.038101,0.177751,
51.906000,-0.031761,-0.036301,0.210329,0.001346,14.231687,-2.076339,-0.083882,0.167815,
51.926000,-0.027525,-0.031761,0.207919,0.004372,14.244012,-1.766026,-0.120486,0.151287,
51.946000,-0.023649,-0.027525,0.204898,0.007038,14.231488,-1.514887,-0.151028,0.133315,
51.966000,-0.020146,-0.023649,0.201359,0.009347,14.243887,-1.312207,-0.176947,0.115437,
51.986000,-0.016993,-0.020146,0.197332,0.011320,14.231051,-1.108117,-0.201364,0.098656,
52.006000,-0.014166,-0.016993,0.192938,0.012991,14.242971,-0.911887,-0.219680,0.083542,
52.026000,-0.011628,-0.014166,0.188239,0.014397,14.229893,-0.742031,-0.234968,0.070311,
52.046000,-0.009355,-0.011628,0.183327,0.015568,14.241869,-0.587074,-0.245631,0.058535,
52.066000,-0.007304,-0.009355,0.178140,0.016531,14.228831,-0.455862,-0.259370,0.048164,
52.086000,-0.005490,-0.007304,0.172953,0.017308,14.241128,-0.337347,-0.259376,0.038818,
52.106000,-0.003839,-0.005490,0.167460,0.017917,14.228322,-0.239124,-0.274614,0.030468,
52.126000,-0.002383,-0.003839,0.161968,0.018375,14.240994,-0.148976,-0.274597,0.022887,
52.146000,-0.001099,-0.002383,0.156476,0.018696,14.228484,-0.073177,-0.274603,0.016069,
52.166000,0.000027,-0.001099,0.150983,0.018894,14.241396,-0.006395,-0.274609,0.009918,
52.186000,0.001018,0.000027,0.145491,0.018986,14.229070,0.055121,-0.274616,0.004554,
52.206000,0.001882,0.001018,0.139998,0.018978,14.241812,0.107959,-0.274646,-0.000381,
52.226000,0.002615,0.001882,0.134628,0.018883,14.229198,0.154544,-0.268524,-0.004769,
52.246000,0.003223,0.002615,0.129441,0.018711,14.241588,0.192719,-0.259374,-0.008560,
52.266000,0.003753,0.003223,0.124254,0.018480,14.228556,0.224150,-0.259331,-0.011586,
52.286000,0.004212,0.003753,0.119111,0.018197,14.240667,0.249889,-0.257167,-0.014137,
52.306000,0.004578,0.004212,0.114229,0.017874,14.227177,0.272382,-0.244084,-0.016140,
52.326000,0.004903,0.004578,0.109346,0.017519,14.239131,0.286342,-0.244114,-0.017738,
52.346000,0.005173,0.004903,0.104617,0.017140,14.225206,0.300716,-0.236466,-0.018978,
52.366000,0.005391,0.005173,0.100040,0.016739,14.237351,0.317310,-0.228842,-0.020028,
52.386000,0.005586,0.005391,0.095494,0.016324,14.222854,0.329521,-0.227321,-0.020744,
52.406000,0.005723,0.005586,0.091223,0.015898,14.234626,0.336591,-0.213592,-0.021316,
52.426000,0.005846,0.005723,0.086951,0.015460,14.219748,0.341375,-0.213580,-0.021885,
52.446000,0.005909,0.005846,0.082954,0.015010,14.231709,0.344271,-0.199829,-0.022505,
52.466000,0.005951,0.005909,0.078988,0.014548,14.216913,0.345278,-0.198308,-0.023126,
52.486000,0.005945,0.005951,0.075235,0.014074,14.229692,0.343825,-0.187632,-0.023698,
52.506000,0.005911,0.005945,0.071573,0.013589,14.215432,0.341919,-0.183082,-0.024223,
52.526000,0.005844,0.005911,0.068065,0.013098,14.229157,0.336621,-0.175433,-0.024582,
52.546000,0.005746,0.005844,0.064709,0.012601,14.215608,0.333718,-0.167807,-0.024821,
52.566000,0.005635,0.005746,0.061414,0.012102,14.229878,0.327238,-0.164759,-0.024940,
52.586000,0.005490,0.005635,0.058362,0.011607,14.216892,0.325945,-0.152578,-0.024750,
52.606000,0.005353,0.005490,0.055312,0.011118,14.231170,0.327754,-0.152529,-0.024460,
52.626000,0.005184,0.005353,0.052505,0.010635,14.218140,0.328622,-0.140326,-0.024174,
52.646000,0.005019,0.005184,0.049759,0.010162,14.231927,0.320439,-0.137278,-0.023627,
52.666000,0.004856,0.005019,0.047135,0.009706,14.218346,0.314708,-0.131201,-0.022817,
52.686000,0.004687,0.004856,0.044695,0.009268,14.231645,0.302330,-0.122025,-0.021887,
52.706000,0.004548,0.004687,0.042237,0.008851,14.217361,0.290035,-0.122886,-0.020839,
52.726000,0.004392,0.004548,0.040040,0.008455,14.230289,0.275429,-0.109846,-0.019838,
52.746000,0.004251,0.004392,0.037905,0.008077,14.215374,0.261160,-0.106773,-0.018884,
52.766000,0.004134,0.004251,0.035770,0.007718,14.228134,0.246320,-0.106755,-0.017928,
52.786000,0.003998,0.004134,0.033879,0.007375,14.212717,0.242392,-0.094551,-0.017165,
52.806000,0.003872,0.003998,0.032048,0.007047,14.225570,0.230047,-0.091526,-0.016379,
52.826000,0.003764,0.003872,0.030218,0.006733,14.209682,0.220387,-0.091504,-0.015712,
52.846000,0.003642,0.003764,0.028541,0.006428,14.222528,0.211006,-0.083877,-0.015259,
52.866000,0.003506,0.003642,0.027016,0.006131,14.206677,0.202796,-0.076249,-0.014878,
52.886000,0.003380,0.003506,0.025490,0.005841,14.220349,0.192430,-0.076274,-0.014497,
52.906000,0.003262,0.003380,0.023965,0.005557,14.205070,0.185428,-0.076252,-0.014163,
52.926000,0.003126,0.003262,0.022593,0.005279,14.219729,0.177891,-0.068611,-0.013899,
52.946000,0.002975,0.003126,0.021373,0.005008,14.205229,0.171504,-0.060983,-0.013565,
52.966000,0.002834,0.002975,0.020153,0.004745,14.220441,0.162629,-0.061009,-0.013160,
52.986000,0.002705,0.002834,0.018933,0.004491,14.206575,0.158333,-0.060986,-0.012684,
53.006000,0.002588,0.002705,0.017714,0.004247,14.221846,0.154789,-0.060988,-0.012207,
53.026000,0.002453,0.002588,0.016677,0.004011,14.208084,0.154617,-0.051834,-0.011778,
53.046000,0.002312,0.002453,0.015762,0.003786,14.222913,0.148020,-0.045755,-0.011254,
53.066000,0.002186,0.002312,0.014847,0.003573,14.208614,0.142245,-0.045732,-0.010682,
53.086000,0.002077,0.002186,0.013933,0.003372,14.222948,0.134071,-0.045733,-0.010015,
53.106000,0.001986,0.002077,0.013000,0.003185,14.207932,0.127629,-0.046607,-0.009393,
53.126000,0.001908,0.001986,0.012086,0.003009,14.221875,0.119701,-0.045726,-0.008773,
53.146000,0.001798,0.001908,0.011446,0.002843,14.206217,0.113636,-0.031995,-0.008297,
53.166000,0.001697,0.001798,0.010837,0.002688,14.219961,0.103421,-0.030470,-0.007772,
53.186000,0.001609,0.001697,0.010227,0.002542,14.203856,0.095980,-0.030494,-0.007296,
53.206000,0.001531,0.001609,0.009617,0.002405,14.217948,0.091105,-0.030471,-0.006843,
53.226000,0.001465,0.001531,0.009008,0.002277,14.201460,0.086229,-0.030472,-0.006414,
53.246000,0.001407,0.001465,0.008399,0.002155,14.215298,0.081315,-0.030473,-0.006104,
53.266000,0.001356,0.001407,0.007789,0.002038,14.198723,0.077837,-0.030491,-0.005817,
53.286000,0.001309,0.001356,0.007179,0.001926,14.213176,0.074335,-0.030468,-0.005626,
53.306000,0.001256,0.001309,0.006631,0.001816,14.197045,0.072096,-0.027417,-0.005507,
53.326000,0.001169,0.001256,0.006327,0.001709,14.212342,0.068680,-0.015211,-0.005341,
53.346000,0.001087,0.001169,0.006022,0.001606,14.196895,0.063314,-0.015235,-0.005126,
53.366000,0.001011,0.001087,0.005718,0.001509,14.212734,0.058364,-0.015212,-0.004888,
53.386000,0.000942,0.001011,0.005414,0.001417,14.197890,0.055263,-0.015212,-0.004602,
53.406000,0.000881,0.000942,0.005109,0.001331,14.213840,0.051909,-0.015212,-0.004292,
53.426000,0.000826,0.000881,0.004805,0.001250,14.199232,0.050883,-0.015234,-0.004053,
53.446000,0.000778,0.000826,0.004500,0.001173,14.214914,0.048508,-0.015210,-0.003814,
53.466000,0.000735,0.000778,0.004196,0.001102,14.199924,0.046923,-0.015210,-0.003576,
53.486000,0.000698,0.000735,0.003892,0.001035,14.215182,0.044437,-0.015211,-0.003362,
53.506000,0.000666,0.000698,0.003587,0.000972,14.199577,0.042538,-0.015235,-0.003147,
53.526000,0.000637,0.000666,0.003296,0.000912,14.214484,0.040074,-0.014544,-0.002956,
53.546000,0.000615,0.000637,0.002992,0.000857,14.198294,0.037935,-0.015212,-0.002790,
53.566000,0.000596,0.000615,0.002687,0.000804,14.212995,0.035817,-0.015236,-0.002647,
53.586000,0.000580,0.000596,0.002383,0.000754,14.196381,0.034378,-0.015213,-0.002504,
53.606000,0.000567,0.000580,0.002079,0.000705,14.211232,0.033368,-0.015210,-0.002432,
53.626000,0.000556,0.000567,0.001775,0.000658,14.194280,0.032713,-0.015210,-0.002336,
53.646000,0.000528,0.000556,0.001592,0.000614,14.209111,0.031598,-0.009131,-0.002241,
53.666000,0.000472,0.000528,0.001593,0.000570,14.192025,0.029539,0.000048,-0.002193,
53.686000,0.000419,0.000472,0.001594,0.000529,14.207211,0.025053,0.000048,-0.002050,
53.706000,0.000371,0.000419,0.001595,0.000490,14.190395,0.021901,0.000048,-0.001907,
53.726000,0.000327,0.000371,0.001595,0.000457,14.206215,0.018767,0.000024,-0.001693,
53.746000,0.000288,0.000327,0.001596,0.000426,14.189933,0.016730,0.000048,-0.001526,
53.766000,0.000254,0.000288,0.001597,0.000399,14.206261,0.014515,0.000048,-0.001359,
53.786000,0.000223,0.000254,0.001598,0.000375,14.190519,0.012988,0.000048,-0.001216,
53.806000,0.000195,0.000223,0.001599,0.000353,14.207026,0.011478,0.000024,-0.001073,
